STATE,STATENAME,ST_CASE,VEH_NO,PER_NO,PERSONRF,PERSONRFNAME
37,North Carolina,370400,1,2,0,None
37,North Carolina,370400,1,3,0,None
37,North Carolina,370400,1,4,0,None
37,North Carolina,370400,2,1,0,None
37,North Carolina,370401,1,1,0,None
37,North Carolina,370401,2,1,0,None
37,North Carolina,370402,1,1,0,None
37,North Carolina,370402,2,1,0,None
37,North Carolina,370402,2,2,0,None
37,North Carolina,370403,1,1,0,None
37,North Carolina,370404,1,1,0,None
37,North Carolina,370404,2,1,0,None
37,North Carolina,370404,2,2,0,None
37,North Carolina,370405,1,1,0,None
37,North Carolina,370405,2,1,0,None
37,North Carolina,370406,1,1,0,None
37,North Carolina,370407,1,1,0,None
37,North Carolina,370407,2,1,0,None
37,North Carolina,370408,1,1,0,None
37,North Carolina,370408,2,1,0,None
37,North Carolina,370408,2,2,0,None
37,North Carolina,370408,2,3,0,None
37,North Carolina,370408,2,4,0,None
37,North Carolina,370408,2,5,0,None
37,North Carolina,370409,1,1,0,None
37,North Carolina,370409,2,1,0,None
37,North Carolina,370410,1,1,0,None
37,North Carolina,370410,2,1,0,None
37,North Carolina,370410,2,2,0,None
37,North Carolina,370411,1,1,0,None
37,North Carolina,370411,2,1,0,None
37,North Carolina,370411,3,1,0,None
37,North Carolina,370412,1,1,0,None
37,North Carolina,370413,1,1,0,None
37,North Carolina,370414,1,1,0,None
37,North Carolina,370414,2,1,0,None
37,North Carolina,370414,2,2,0,None
37,North Carolina,370414,3,1,0,None
37,North Carolina,370414,4,1,0,None
37,North Carolina,370415,1,1,0,None
37,North Carolina,370416,0,1,0,None
37,North Carolina,370416,1,1,0,None
37,North Carolina,370417,0,1,0,None
37,North Carolina,370417,1,1,0,None
37,North Carolina,370418,1,1,0,None
37,North Carolina,370419,1,1,0,None
37,North Carolina,370420,1,1,0,None
37,North Carolina,370420,1,2,0,None
37,North Carolina,370420,1,3,0,None
37,North Carolina,370420,1,4,0,None
37,North Carolina,370421,1,1,0,None
37,North Carolina,370422,1,1,0,None
37,North Carolina,370422,2,1,0,None
37,North Carolina,370423,1,1,0,None
37,North Carolina,370424,1,1,0,None
37,North Carolina,370424,2,1,0,None
37,North Carolina,370424,3,1,0,None
37,North Carolina,370425,0,1,0,None
37,North Carolina,370425,1,1,0,None
37,North Carolina,370426,1,1,0,None
37,North Carolina,370426,2,1,0,None
37,North Carolina,370427,1,1,0,None
37,North Carolina,370428,1,1,0,None
37,North Carolina,370428,1,2,0,None
37,North Carolina,370428,1,3,0,None
37,North Carolina,370429,1,1,0,None
37,North Carolina,370430,1,1,0,None
37,North Carolina,370430,2,1,0,None
37,North Carolina,370431,1,1,0,None
37,North Carolina,370432,1,1,0,None
37,North Carolina,370432,1,2,0,None
37,North Carolina,370432,2,1,0,None
37,North Carolina,370433,1,1,0,None
37,North Carolina,370434,1,1,0,None
37,North Carolina,370434,1,2,0,None
37,North Carolina,370434,1,3,0,None
37,North Carolina,370434,2,1,0,None
37,North Carolina,370435,0,1,0,None
37,North Carolina,370435,1,1,0,None
37,North Carolina,370436,1,1,0,None
37,North Carolina,370437,1,1,0,None
37,North Carolina,370438,1,1,0,None
37,North Carolina,370438,2,1,0,None
37,North Carolina,370439,1,1,0,None
37,North Carolina,370439,2,1,0,None
37,North Carolina,370440,1,1,0,None
37,North Carolina,370440,2,1,0,None
37,North Carolina,370440,2,2,0,None
37,North Carolina,370441,1,1,0,None
37,North Carolina,370441,2,1,0,None
37,North Carolina,370441,2,2,0,None
37,North Carolina,370442,1,1,0,None
37,North Carolina,370442,1,2,0,None
37,North Carolina,370442,2,1,0,None
37,North Carolina,370443,1,1,0,None
37,North Carolina,370443,1,2,0,None
37,North Carolina,370443,2,1,0,None
37,North Carolina,370444,0,1,0,None
37,North Carolina,370444,1,1,0,None
37,North Carolina,370445,0,1,0,None
37,North Carolina,370445,0,2,0,None
37,North Carolina,370445,1,1,0,None
37,North Carolina,370445,2,1,0,None
37,North Carolina,370446,1,1,0,None
37,North Carolina,370447,1,1,0,None
37,North Carolina,370448,1,1,0,None
37,North Carolina,370449,1,1,0,None
37,North Carolina,370449,2,1,0,None
37,North Carolina,370450,1,1,0,None
37,North Carolina,370451,1,1,0,None
37,North Carolina,370451,2,1,0,None
37,North Carolina,370451,2,2,0,None
37,North Carolina,370452,0,1,0,None
37,North Carolina,370452,1,1,0,None
37,North Carolina,370453,1,1,0,None
37,North Carolina,370453,1,2,0,None
37,North Carolina,370453,1,3,0,None
37,North Carolina,370453,1,4,0,None
37,North Carolina,370454,1,1,0,None
37,North Carolina,370455,0,1,0,None
37,North Carolina,370455,1,1,0,None
37,North Carolina,370456,1,1,0,None
37,North Carolina,370456,1,2,0,None
37,North Carolina,370456,2,1,0,None
37,North Carolina,370457,0,1,37,Traveling on Prohibited Trafficways
37,North Carolina,370457,1,1,0,None
37,North Carolina,370457,1,2,0,None
37,North Carolina,370458,1,1,0,None
37,North Carolina,370459,1,1,0,None
37,North Carolina,370460,1,1,0,None
37,North Carolina,370460,2,1,0,None
37,North Carolina,370460,3,1,0,None
37,North Carolina,370461,0,1,0,None
37,North Carolina,370461,1,1,0,None
37,North Carolina,370462,0,1,37,Traveling on Prohibited Trafficways
37,North Carolina,370462,1,1,0,None
37,North Carolina,370463,1,1,0,None
37,North Carolina,370463,2,1,0,None
37,North Carolina,370463,2,2,0,None
37,North Carolina,370464,1,1,0,None
37,North Carolina,370464,2,1,0,None
37,North Carolina,370465,1,1,0,None
37,North Carolina,370465,1,2,0,None
37,North Carolina,370466,1,1,0,None
37,North Carolina,370467,1,1,0,None
37,North Carolina,370467,2,1,0,None
37,North Carolina,370467,2,2,0,None
37,North Carolina,370467,2,3,0,None
37,North Carolina,370468,1,1,0,None
37,North Carolina,370469,1,1,0,None
37,North Carolina,370469,1,2,0,None
37,North Carolina,370470,1,1,0,None
37,North Carolina,370470,1,2,0,None
37,North Carolina,370470,2,1,0,None
37,North Carolina,370471,0,1,0,None
37,North Carolina,370471,1,1,0,None
37,North Carolina,370472,1,1,0,None
37,North Carolina,370472,2,1,0,None
37,North Carolina,370472,2,2,0,None
37,North Carolina,370472,2,3,0,None
37,North Carolina,370472,3,1,0,None
37,North Carolina,370473,1,1,0,None
37,North Carolina,370473,1,2,0,None
37,North Carolina,370473,2,1,0,None
37,North Carolina,370473,2,2,0,None
37,North Carolina,370474,1,1,0,None
37,North Carolina,370474,2,1,0,None
37,North Carolina,370474,3,1,0,None
37,North Carolina,370474,3,2,0,None
37,North Carolina,370474,3,3,0,None
37,North Carolina,370475,1,1,0,None
37,North Carolina,370475,2,1,0,None
37,North Carolina,370476,1,1,0,None
37,North Carolina,370477,1,1,0,None
37,North Carolina,370477,2,1,0,None
37,North Carolina,370478,1,1,0,None
37,North Carolina,370478,1,2,0,None
37,North Carolina,370478,1,3,0,None
37,North Carolina,370478,1,4,0,None
37,North Carolina,370479,1,1,0,None
37,North Carolina,370479,2,1,0,None
37,North Carolina,370480,1,1,0,None
37,North Carolina,370480,2,1,0,None
37,North Carolina,370481,1,1,0,None
37,North Carolina,370482,1,1,0,None
37,North Carolina,370482,2,1,0,None
37,North Carolina,370482,2,2,0,None
37,North Carolina,370482,2,3,0,None
37,North Carolina,370482,2,4,0,None
37,North Carolina,370483,1,1,0,None
37,North Carolina,370483,1,2,0,None
37,North Carolina,370484,1,1,0,None
37,North Carolina,370485,0,1,0,None
37,North Carolina,370485,0,2,0,None
37,North Carolina,370485,1,1,0,None
37,North Carolina,370485,1,2,0,None
37,North Carolina,370485,1,3,0,None
37,North Carolina,370486,1,1,0,None
37,North Carolina,370486,1,2,0,None
37,North Carolina,370487,1,1,0,None
37,North Carolina,370487,2,1,0,None
37,North Carolina,370488,1,1,0,None
37,North Carolina,370488,1,2,0,None
37,North Carolina,370489,1,1,0,None
37,North Carolina,370490,1,1,0,None
37,North Carolina,370491,1,1,0,None
37,North Carolina,370491,2,1,0,None
37,North Carolina,370492,1,1,0,None
37,North Carolina,370493,1,1,0,None
37,North Carolina,370494,1,1,0,None
37,North Carolina,370494,2,1,0,None
37,North Carolina,370494,2,2,0,None
37,North Carolina,370494,2,3,0,None
37,North Carolina,370495,1,1,0,None
37,North Carolina,370496,1,1,0,None
37,North Carolina,370496,2,1,0,None
37,North Carolina,370497,0,1,0,None
37,North Carolina,370497,1,1,0,None
37,North Carolina,370498,1,1,0,None
37,North Carolina,370498,2,1,0,None
37,North Carolina,370499,0,1,0,None
37,North Carolina,370499,1,1,0,None
37,North Carolina,370500,0,1,0,None
37,North Carolina,370500,1,1,0,None
37,North Carolina,370501,1,1,0,None
37,North Carolina,370501,2,1,0,None
37,North Carolina,370502,1,1,0,None
37,North Carolina,370502,2,1,0,None
37,North Carolina,370503,1,1,0,None
37,North Carolina,370504,1,1,0,None
37,North Carolina,370505,1,1,0,None
37,North Carolina,370506,1,1,0,None
37,North Carolina,370507,1,1,0,None
37,North Carolina,370507,2,1,0,None
37,North Carolina,370507,2,2,0,None
37,North Carolina,370508,0,1,0,None
37,North Carolina,370508,1,1,0,None
37,North Carolina,370508,1,2,0,None
37,North Carolina,370508,1,3,0,None
37,North Carolina,370509,0,1,0,None
37,North Carolina,370509,1,1,0,None
37,North Carolina,370509,1,2,0,None
37,North Carolina,370510,0,1,0,None
37,North Carolina,370510,1,1,0,None
37,North Carolina,370511,1,1,0,None
37,North Carolina,370512,1,1,0,None
37,North Carolina,370512,1,2,0,None
37,North Carolina,370512,1,3,0,None
37,North Carolina,370512,1,4,0,None
37,North Carolina,370513,1,1,0,None
37,North Carolina,370514,1,1,0,None
37,North Carolina,370515,1,1,0,None
37,North Carolina,370515,1,2,0,None
37,North Carolina,370516,1,1,0,None
37,North Carolina,370517,1,1,0,None
37,North Carolina,370518,1,1,0,None
37,North Carolina,370519,1,1,0,None
37,North Carolina,370520,1,1,0,None
37,North Carolina,370521,1,1,0,None
37,North Carolina,370521,1,2,0,None
37,North Carolina,370521,2,1,0,None
37,North Carolina,370521,2,2,0,None
37,North Carolina,370522,1,1,0,None
37,North Carolina,370522,1,2,0,None
37,North Carolina,370523,1,1,0,None
37,North Carolina,370523,1,2,0,None
37,North Carolina,370524,1,1,0,None
37,North Carolina,370524,1,2,0,None
37,North Carolina,370526,1,1,0,None
37,North Carolina,370526,2,1,0,None
37,North Carolina,370527,1,1,0,None
37,North Carolina,370527,2,1,0,None
37,North Carolina,370527,2,2,0,None
37,North Carolina,370528,0,1,0,None
37,North Carolina,370528,1,1,0,None
37,North Carolina,370528,2,1,0,None
37,North Carolina,370528,2,2,0,None
37,North Carolina,370528,2,3,0,None
37,North Carolina,370528,2,4,0,None
37,North Carolina,370528,3,1,0,None
37,North Carolina,370529,1,1,0,None
37,North Carolina,370529,2,1,0,None
37,North Carolina,370529,3,1,0,None
37,North Carolina,370530,1,1,0,None
37,North Carolina,370531,1,1,0,None
37,North Carolina,370532,1,1,0,None
37,North Carolina,370532,1,2,0,None
37,North Carolina,370533,1,1,0,None
37,North Carolina,370534,1,1,0,None
37,North Carolina,370534,2,1,0,None
37,North Carolina,370534,2,2,0,None
37,North Carolina,370535,1,1,0,None
37,North Carolina,370536,1,1,0,None
37,North Carolina,370537,1,1,0,None
37,North Carolina,370537,1,2,0,None
37,North Carolina,370537,1,3,0,None
37,North Carolina,370537,1,4,0,None
37,North Carolina,370537,1,5,0,None
37,North Carolina,370538,1,1,0,None
37,North Carolina,370538,2,1,0,None
37,North Carolina,370538,2,2,0,None
37,North Carolina,370539,1,1,0,None
37,North Carolina,370539,2,1,0,None
37,North Carolina,370540,1,1,0,None
37,North Carolina,370541,1,1,0,None
37,North Carolina,370542,1,1,0,None
37,North Carolina,370543,0,1,0,None
37,North Carolina,370543,1,1,0,None
37,North Carolina,370544,1,1,0,None
37,North Carolina,370544,2,1,0,None
37,North Carolina,370545,1,1,0,None
37,North Carolina,370545,2,1,0,None
37,North Carolina,370546,0,1,0,None
37,North Carolina,370546,1,1,0,None
37,North Carolina,370547,1,1,0,None
37,North Carolina,370547,1,2,0,None
37,North Carolina,370548,1,1,0,None
37,North Carolina,370548,2,1,0,None
37,North Carolina,370549,1,1,0,None
37,North Carolina,370549,1,2,0,None
37,North Carolina,370549,2,1,0,None
37,North Carolina,370549,2,2,0,None
37,North Carolina,370549,3,1,0,None
37,North Carolina,370550,1,1,0,None
37,North Carolina,370551,1,1,0,None
37,North Carolina,370551,2,1,0,None
37,North Carolina,370551,2,2,0,None
37,North Carolina,370552,1,1,0,None
37,North Carolina,370552,2,1,0,None
37,North Carolina,370553,1,1,0,None
37,North Carolina,370554,1,1,0,None
37,North Carolina,370554,2,1,0,None
37,North Carolina,370554,2,2,0,None
37,North Carolina,370554,2,3,0,None
37,North Carolina,370555,1,1,0,None
37,North Carolina,370556,1,1,0,None
37,North Carolina,370556,1,2,0,None
37,North Carolina,370556,1,3,0,None
37,North Carolina,370556,1,4,0,None
37,North Carolina,370557,1,1,0,None
37,North Carolina,370558,1,1,0,None
37,North Carolina,370559,0,1,0,None
37,North Carolina,370559,1,1,0,None
37,North Carolina,370560,0,1,0,None
37,North Carolina,370560,1,1,0,None
37,North Carolina,370561,1,1,0,None
37,North Carolina,370561,1,2,0,None
37,North Carolina,370561,1,3,0,None
37,North Carolina,370561,1,4,0,None
37,North Carolina,370562,1,1,0,None
37,North Carolina,370562,2,1,0,None
37,North Carolina,370563,1,1,0,None
37,North Carolina,370564,1,1,0,None
37,North Carolina,370564,1,2,0,None
37,North Carolina,370565,1,1,0,None
37,North Carolina,370565,2,1,0,None
37,North Carolina,370565,3,1,0,None
37,North Carolina,370566,1,1,0,None
37,North Carolina,370566,2,1,0,None
37,North Carolina,370567,1,1,0,None
37,North Carolina,370567,1,2,0,None
37,North Carolina,370568,0,1,0,None
37,North Carolina,370568,1,1,0,None
37,North Carolina,370569,1,1,0,None
37,North Carolina,370569,2,1,0,None
37,North Carolina,370570,0,1,0,None
37,North Carolina,370570,1,1,0,None
37,North Carolina,370571,0,1,0,None
37,North Carolina,370571,1,1,0,None
37,North Carolina,370571,1,2,0,None
37,North Carolina,370572,1,1,0,None
37,North Carolina,370572,1,2,0,None
37,North Carolina,370573,1,1,0,None
37,North Carolina,370573,1,2,0,None
37,North Carolina,370573,1,3,0,None
37,North Carolina,370573,1,4,0,None
37,North Carolina,370574,1,1,0,None
37,North Carolina,370575,1,1,0,None
37,North Carolina,370575,2,1,0,None
37,North Carolina,370576,1,1,0,None
37,North Carolina,370576,2,1,0,None
37,North Carolina,370576,2,2,0,None
37,North Carolina,370576,3,1,0,None
37,North Carolina,370577,1,1,0,None
37,North Carolina,370577,2,1,0,None
37,North Carolina,370578,1,1,0,None
37,North Carolina,370578,2,1,0,None
37,North Carolina,370578,2,2,0,None
37,North Carolina,370579,1,1,0,None
37,North Carolina,370579,2,1,0,None
37,North Carolina,370580,1,1,0,None
37,North Carolina,370580,2,1,0,None
37,North Carolina,370581,1,1,0,None
37,North Carolina,370581,1,2,0,None
37,North Carolina,370581,2,1,0,None
37,North Carolina,370582,0,1,0,None
37,North Carolina,370582,1,1,0,None
37,North Carolina,370583,1,1,0,None
37,North Carolina,370583,1,2,0,None
37,North Carolina,370584,1,1,0,None
37,North Carolina,370584,2,1,0,None
37,North Carolina,370584,3,1,0,None
37,North Carolina,370585,1,1,0,None
37,North Carolina,370585,1,2,0,None
37,North Carolina,370585,1,3,0,None
37,North Carolina,370585,1,4,0,None
37,North Carolina,370585,1,5,0,None
37,North Carolina,370586,1,1,0,None
37,North Carolina,370586,1,2,9,Construction/Maintenance/Utility Worker
37,North Carolina,370586,2,1,0,None
37,North Carolina,370586,2,2,0,None
37,North Carolina,370586,2,3,0,None
37,North Carolina,370586,2,4,0,None
37,North Carolina,370586,2,5,0,None
37,North Carolina,370587,1,1,0,None
37,North Carolina,370587,2,1,0,None
37,North Carolina,370588,1,1,0,None
37,North Carolina,370589,1,1,0,None
37,North Carolina,370590,0,1,0,None
37,North Carolina,370590,1,1,0,None
37,North Carolina,370591,0,1,0,None
37,North Carolina,370591,1,1,0,None
37,North Carolina,370592,1,1,0,None
37,North Carolina,370592,2,1,0,None
37,North Carolina,370593,1,1,0,None
37,North Carolina,370593,1,2,0,None
37,North Carolina,370594,0,1,0,None
37,North Carolina,370594,1,1,0,None
37,North Carolina,370595,0,1,0,None
37,North Carolina,370595,1,1,0,None
37,North Carolina,370595,1,2,0,None
37,North Carolina,370596,1,1,0,None
37,North Carolina,370596,2,1,0,None
37,North Carolina,370597,1,1,0,None
37,North Carolina,370597,2,1,0,None
37,North Carolina,370598,1,1,0,None
37,North Carolina,370598,2,1,0,None
37,North Carolina,370599,1,1,0,None
37,North Carolina,370599,2,1,0,None
37,North Carolina,370599,2,2,0,None
37,North Carolina,370599,2,3,0,None
37,North Carolina,370599,2,4,0,None
37,North Carolina,370599,2,5,0,None
37,North Carolina,370600,1,1,0,None
37,North Carolina,370600,2,1,0,None
37,North Carolina,370601,1,1,0,None
37,North Carolina,370602,1,1,0,None
37,North Carolina,370602,1,2,0,None
37,North Carolina,370602,1,3,0,None
37,North Carolina,370603,1,1,0,None
37,North Carolina,370604,0,1,0,None
37,North Carolina,370604,1,1,0,None
37,North Carolina,370605,1,1,0,None
37,North Carolina,370605,2,1,0,None
37,North Carolina,370606,0,1,0,None
37,North Carolina,370606,1,1,0,None
37,North Carolina,370607,1,1,0,None
37,North Carolina,370607,1,2,0,None
37,North Carolina,370607,1,3,0,None
37,North Carolina,370607,1,4,0,None
37,North Carolina,370607,1,5,0,None
37,North Carolina,370607,2,1,0,None
37,North Carolina,370607,3,1,0,None
37,North Carolina,370607,4,1,0,None
37,North Carolina,370608,0,1,0,None
37,North Carolina,370608,1,1,0,None
37,North Carolina,370609,0,1,0,None
37,North Carolina,370609,1,1,0,None
37,North Carolina,370610,0,1,0,None
37,North Carolina,370610,1,1,0,None
37,North Carolina,370611,1,1,0,None
37,North Carolina,370611,2,1,0,None
37,North Carolina,370612,1,1,0,None
37,North Carolina,370612,2,1,0,None
37,North Carolina,370612,2,2,0,None
37,North Carolina,370613,1,1,0,None
37,North Carolina,370614,1,1,0,None
