ST_CASE,VEH_NO,PER_NO,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
460012,2,1,0,0,0,0,0,0,0,0,0,0
460013,0,1,0,0,0,0,0,0,0,0,0,0
460013,1,1,0,0,0,0,0,0,0,0,0,0
460014,1,1,0,0,0,0,0,0,0,0,0,0
460014,2,1,8,8,8,8,8,8,8,8,8,8
460014,3,1,0,0,0,0,0,0,0,0,0,0
460015,1,1,17,17,17,17,17,17,17,17,17,17
460016,1,1,0,0,0,0,0,0,0,0,0,0
460017,1,1,0,0,0,0,0,0,0,0,0,0
460018,1,1,0,0,0,0,0,0,0,0,0,0
460019,0,1,29,0,0,17,26,0,10,0,19,39
460019,1,1,14,14,14,14,14,14,14,14,14,14
460020,1,1,14,14,14,14,14,14,14,14,14,14
460021,1,1,0,0,0,0,0,0,0,0,0,0
460022,1,1,0,0,0,19,0,0,0,0,0,0
460022,2,1,0,0,0,0,0,34,0,0,10,0
460023,1,1,1,1,1,1,1,1,1,1,1,1
460024,1,1,0,0,0,0,0,0,0,0,0,0
460025,1,1,0,0,21,47,8,26,11,0,16,30
460026,1,1,17,17,17,17,17,17,17,17,17,17
460027,1,1,0,0,0,0,0,0,0,0,0,0
460027,2,1,0,0,0,0,0,0,0,0,0,0
460028,1,1,22,22,22,22,22,22,22,22,22,22
460029,1,1,0,0,0,0,0,0,0,11,39,0
460029,2,1,9,9,9,9,9,9,9,9,9,9
460030,1,1,0,0,0,0,0,0,0,0,0,0
460030,2,1,0,0,0,0,0,0,0,0,0,0
460031,1,1,8,8,8,8,8,8,8,8,8,8
460032,1,1,33,33,33,33,33,33,33,33,33,33
460033,1,1,0,0,0,0,0,0,0,0,0,0
460033,2,1,0,0,0,0,0,0,0,0,0,0
460034,1,1,30,30,30,30,30,30,30,30,30,30
460034,2,1,3,3,3,3,3,3,3,3,3,3
460035,1,1,0,0,0,0,0,0,0,0,0,0
460036,1,1,24,24,24,24,24,24,24,24,24,24
460036,2,1,0,0,0,0,0,0,0,0,0,0
460037,1,1,0,0,0,0,0,0,0,0,0,0
460038,1,1,14,14,14,14,14,14,14,14,14,14
460039,1,1,0,0,0,0,0,0,0,0,0,0
460040,1,1,0,0,0,0,0,0,0,0,0,0
460040,2,1,0,0,0,0,0,0,0,0,0,0
460041,1,1,0,0,0,0,0,0,0,0,0,0
460041,2,1,0,0,0,0,0,0,0,0,0,0
460042,1,1,0,0,0,0,0,0,0,0,0,0
460043,1,1,0,0,0,0,0,0,0,0,0,0
460043,2,1,0,0,0,0,0,0,0,0,0,0
460044,0,1,11,11,11,11,11,11,11,11,11,11
460044,1,1,13,13,13,13,13,13,13,13,13,13
460045,1,1,0,0,0,0,0,0,0,0,23,0
460045,2,1,2,2,2,2,2,2,2,2,2,2
460045,3,1,0,0,0,0,0,0,0,0,0,0
460046,0,1,31,31,31,31,31,31,31,31,31,31
460046,1,1,0,0,0,0,0,0,0,0,0,0
460047,1,1,11,15,32,2,14,7,16,26,14,31
460048,1,1,0,0,0,0,0,0,0,0,0,0
460048,2,1,0,0,0,0,0,0,0,0,0,0
460049,1,1,0,0,0,0,0,0,0,0,0,0
460050,1,1,0,0,0,0,0,0,0,0,0,0
460050,2,1,0,0,0,0,0,0,0,0,0,0
460051,1,1,0,0,0,0,0,0,0,0,0,0
460051,2,1,0,0,0,0,0,0,0,0,0,0
460052,1,1,27,27,27,27,27,27,27,27,27,27
460052,2,1,0,0,0,0,0,0,0,0,0,0
460053,1,1,15,15,15,15,15,15,15,15,15,15
460054,1,1,0,0,0,0,0,0,0,0,0,0
460054,2,1,0,0,0,0,0,0,0,0,0,0
460055,1,1,25,25,25,25,25,25,25,25,25,25
460056,1,1,0,0,0,0,0,0,0,0,0,0
460056,2,1,0,0,0,0,0,0,0,0,0,0
460057,1,1,16,16,16,16,16,16,16,16,16,16
460057,2,1,0,0,0,0,0,0,0,0,0,0
460058,1,1,0,0,0,0,0,0,0,0,0,0
460058,2,1,0,0,0,0,0,0,0,0,0,0
460059,1,1,21,21,21,21,21,21,21,21,21,21
460060,1,1,1,1,1,1,1,1,1,1,1,1
460060,2,1,2,2,2,2,2,2,2,2,2,2
460061,1,1,0,0,0,0,0,0,0,0,0,0
460061,2,1,0,0,0,0,0,0,0,0,0,0
460061,3,1,0,0,0,0,0,0,0,0,0,0
460062,1,1,0,0,0,0,0,0,0,0,0,0
460063,1,1,0,0,0,0,0,0,0,0,0,0
460063,2,1,0,0,0,0,0,0,0,0,0,0
460064,1,1,0,0,0,0,0,0,0,0,0,0
460065,1,1,0,0,0,0,0,0,0,0,0,0
460065,2,1,0,0,0,0,0,0,0,0,0,0
460066,1,1,23,23,23,23,23,23,23,23,23,23
460066,2,1,0,0,0,0,0,0,0,0,0,0
460068,0,1,12,12,12,12,12,12,12,12,12,12
460068,1,1,0,0,0,0,0,0,0,0,0,0
460069,1,1,13,13,13,13,13,13,13,13,13,13
460070,1,1,17,17,17,17,17,17,17,17,17,17
460070,2,1,0,0,0,0,0,0,0,0,0,0
460071,1,1,0,0,0,0,0,0,0,0,0,0
460072,1,1,0,0,0,0,0,0,0,0,0,0
460073,1,1,0,0,0,0,0,0,0,0,0,0
460073,2,1,20,20,20,20,20,20,20,20,20,20
460074,1,1,0,0,0,0,0,0,0,0,0,0
460074,2,1,0,0,0,0,0,0,0,0,0,0
460075,1,1,0,0,0,0,0,0,0,0,0,0
460075,2,1,0,0,0,0,0,0,0,0,0,0
460076,1,1,0,0,0,0,0,0,0,0,0,0
460076,2,1,0,0,0,0,0,0,0,0,0,0
460077,1,1,0,0,0,0,0,0,0,0,0,0
460078,1,1,16,16,16,16,16,16,16,16,16,16
460079,1,1,0,0,0,0,0,0,0,0,0,0
460079,2,1,0,0,0,0,0,0,0,0,0,0
460080,1,1,0,0,17,19,0,0,11,0,0,0
460081,1,1,0,0,0,0,0,0,0,0,0,0
460081,2,1,0,0,0,0,0,0,0,0,0,0
460082,1,1,42,42,42,42,42,42,42,42,42,42
460083,0,1,7,13,41,0,0,14,10,17,0,0
460083,1,1,28,0,0,0,34,0,0,14,0,33
460084,1,1,16,0,0,0,7,20,0,0,5,0
460085,1,1,0,0,0,0,0,0,0,0,0,0
460085,2,1,0,0,0,0,0,0,0,0,0,0
460086,1,1,1,1,1,1,1,1,1,1,1,1
460087,1,1,0,0,0,0,0,0,0,0,0,0
460088,1,1,0,0,0,0,0,0,0,0,0,0
460089,1,1,0,0,0,0,0,0,0,0,0,0
460090,1,1,0,0,0,0,0,0,0,0,0,0
460090,2,1,0,0,0,0,0,0,0,0,0,0
460090,3,1,0,0,0,0,0,0,0,0,0,0
460091,1,1,27,27,27,27,27,27,27,27,27,27
460092,1,1,26,0,0,48,0,0,30,0,0,12
460092,2,1,0,0,0,0,0,0,0,0,0,0
460093,0,1,0,0,0,0,0,0,0,0,0,0
460093,1,1,0,0,0,0,0,0,0,0,0,0
460094,1,1,0,0,0,0,0,0,0,0,0,0
460094,2,1,0,0,0,0,0,0,0,0,0,0
460095,1,1,6,6,6,6,6,6,6,6,6,6
460096,1,1,0,0,0,0,0,0,0,0,0,0
460097,1,1,0,0,0,0,0,0,0,0,0,0
460097,2,1,0,0,0,0,0,0,0,0,0,0
460098,1,1,0,0,0,0,0,0,0,0,0,0
460098,2,1,0,0,0,0,0,0,0,0,0,0
460099,1,1,15,15,15,15,15,15,15,15,15,15
460100,1,1,13,13,13,13,13,13,13,13,13,13
460101,1,1,0,0,0,0,0,0,0,0,0,0
460102,1,1,0,0,0,0,0,0,0,0,0,0
460103,1,1,13,13,13,13,13,13,13,13,13,13
460104,1,1,0,0,0,0,0,0,0,0,0,0
460105,1,1,0,0,0,0,0,0,0,0,0,0
460106,1,1,24,24,24,24,24,24,24,24,24,24
460107,1,1,0,0,0,0,0,0,0,0,0,0
460107,2,1,0,0,0,0,0,0,0,0,0,0
460108,0,1,0,4,0,25,0,13,19,17,0,0
460108,1,1,21,21,21,21,21,21,21,21,21,21
460109,1,1,0,0,0,0,0,0,0,0,0,0
460110,1,1,0,0,0,0,0,0,0,0,0,0
460110,2,1,0,0,0,0,0,0,0,0,0,0
460111,1,1,22,22,22,22,22,22,22,22,22,22
460111,2,1,0,0,0,0,0,0,0,0,0,0
460112,1,1,0,0,0,0,0,0,0,0,0,0
460112,2,1,0,0,0,0,0,0,0,0,0,0
460113,1,1,0,0,0,0,0,0,0,0,0,0
460113,2,1,0,0,0,0,0,0,0,0,0,0
460114,0,1,16,16,16,16,16,16,16,16,16,16
460114,1,1,0,0,0,0,0,0,0,0,0,0
460115,1,1,0,0,0,0,12,0,0,0,0,0
460115,2,1,0,0,0,0,0,0,14,0,0,0
460116,1,1,0,0,0,0,0,0,0,0,0,13
460116,2,1,0,0,0,0,0,0,0,0,0,0
460117,1,1,20,20,20,20,20,20,20,20,20,20
460118,1,1,0,0,0,0,0,0,0,0,0,0
460118,2,1,0,0,0,13,0,0,0,7,0,0
460119,0,1,0,0,0,0,0,0,0,0,0,0
460119,1,1,0,0,0,0,0,0,0,0,0,0
460120,1,1,0,0,0,0,0,0,0,0,0,0
460120,2,1,0,0,0,0,0,0,0,0,0,0
460121,1,1,30,30,30,30,30,30,30,30,30,30
460122,1,1,0,0,0,0,0,0,0,0,0,0
460123,1,1,0,0,0,0,0,0,0,0,0,0
460124,1,1,0,0,0,0,0,0,0,0,0,0
460124,2,1,19,19,19,19,19,19,19,19,19,19
460125,1,1,21,21,21,21,21,21,21,21,21,21
460126,1,1,25,25,25,25,25,25,25,25,25,25
460127,1,2,0,0,15,0,11,26,23,11,20,22
460128,0,1,12,18,35,12,16,26,7,53,26,24
460128,1,1,0,0,0,21,0,0,0,0,0,0
460129,1,1,0,0,0,0,0,0,0,0,0,0
460129,2,1,0,0,0,0,0,0,0,0,0,0
460130,1,1,0,0,0,0,0,0,0,0,0,0
460130,2,1,0,0,0,0,0,6,11,0,0,11
460131,1,1,8,0,0,0,0,0,7,0,0,0
460132,0,1,20,0,0,0,0,0,0,0,43,0
460132,1,1,0,0,7,0,0,25,15,0,0,0
460133,0,1,17,17,17,17,17,17,17,17,17,17
460133,1,1,3,3,3,3,3,3,3,3,3,3
470001,1,1,0,0,0,0,0,0,0,0,0,0
470001,2,1,0,0,0,0,0,0,0,0,0,0
470002,1,1,0,0,0,0,0,0,0,0,0,0
470003,1,1,17,17,17,17,17,17,17,17,17,17
470003,2,1,14,14,14,14,14,14,14,14,14,14
470004,1,1,13,13,13,13,13,13,13,13,13,13
470004,2,1,0,0,0,0,0,0,0,0,0,0
470005,1,1,17,17,17,17,17,17,17,17,17,17
470005,2,1,0,0,0,0,0,0,0,0,0,0
470006,1,1,15,15,15,15,15,15,15,15,15,15
470007,1,1,0,0,0,0,0,0,0,0,0,0
470007,2,1,0,0,0,0,0,0,0,0,0,0
470007,3,1,0,0,0,0,0,0,0,0,0,0
470008,0,1,19,22,0,0,0,0,0,34,0,0
470008,1,1,11,0,0,0,0,0,0,0,0,0
470009,1,1,2,11,0,0,12,7,6,11,9,23
470009,2,1,0,0,0,0,0,0,0,0,0,0
470010,1,1,0,0,0,0,0,0,0,0,0,0
470011,1,1,0,0,0,17,0,0,0,0,0,0
470011,2,1,0,0,0,0,0,0,0,0,0,22
470012,1,1,0,0,0,0,0,0,0,21,0,0
470012,2,1,0,0,0,0,0,0,0,0,0,35
470013,0,1,24,24,24,24,24,24,24,24,24,24
470013,1,1,0,0,0,0,0,25,0,0,0,0
470013,2,1,0,0,0,0,0,0,0,14,0,11
470014,0,1,0,0,0,0,24,0,0,0,0,0
470014,1,1,0,0,0,0,11,26,0,8,0,8
470015,1,1,0,0,0,0,0,0,0,0,0,0
470016,1,1,0,0,0,0,0,0,0,0,0,0
470018,1,1,15,13,12,9,25,0,10,9,6,4
470018,2,1,10,15,3,21,38,16,0,15,35,25
470019,1,1,32,0,0,0,0,0,0,0,0,0
470020,1,1,16,16,16,16,16,16,16,16,16,16
470021,1,1,15,15,15,15,15,15,15,15,15,15
470021,2,1,19,0,14,0,9,28,0,0,11,17
470022,1,1,0,0,0,0,23,0,0,0,0,0
470022,2,1,0,0,0,0,0,0,0,0,0,0
470023,0,1,27,27,27,27,27,27,27,27,27,27
470023,1,1,27,0,28,8,11,0,0,0,0,0
470024,1,1,0,0,0,0,0,0,0,0,0,0
470024,2,1,4,4,4,4,4,4,4,4,4,4
470025,0,1,8,8,8,8,8,8,8,8,8,8
470025,1,1,6,0,0,0,0,0,0,0,0,7
470025,2,1,0,0,0,0,18,0,0,0,0,4
470025,3,1,0,0,0,17,0,0,0,0,0,0
470026,1,1,29,27,17,15,16,18,19,5,25,10
470027,1,1,0,0,0,0,0,0,0,0,0,0
470027,2,1,0,0,0,0,0,0,0,0,0,0
470028,1,1,0,0,20,0,0,0,0,0,0,0
470029,1,1,0,0,0,0,0,0,0,0,0,0
470029,2,1,0,0,0,0,0,0,0,0,0,0
470030,1,1,14,31,23,0,17,0,20,17,0,14
470031,1,1,0,0,0,0,0,0,0,0,9,0
470032,1,1,0,0,0,0,18,0,0,0,0,33
470033,1,1,0,0,0,0,0,0,0,0,0,0
470033,2,1,0,0,0,0,0,0,0,0,0,0
470034,1,1,26,26,26,26,26,26,26,26,26,26
470035,1,1,28,28,28,28,28,28,28,28,28,28
470036,1,1,25,25,25,25,25,25,25,25,25,25
470037,1,1,0,0,0,0,0,0,0,0,0,0
470037,2,1,0,0,0,0,0,0,0,0,0,17
470038,1,1,0,0,0,0,0,0,0,0,0,0
470038,2,1,0,0,0,0,0,0,0,0,0,0
470039,1,1,0,0,0,0,0,0,0,0,0,0
470039,2,1,0,0,0,0,0,0,0,0,0,0
470040,1,1,0,7,0,0,0,0,0,5,0,0
470041,1,1,0,0,0,0,0,0,0,0,0,0
470042,1,1,0,0,0,0,0,0,0,0,0,0
470042,2,1,0,0,0,0,0,0,0,0,0,0
470042,3,1,0,0,0,0,0,0,0,0,0,0
470043,1,1,0,0,0,0,0,0,0,0,15,0
470044,1,1,14,14,14,14,14,14,14,14,14,14
470046,0,1,0,35,0,0,32,15,11,0,0,0
470046,1,1,0,0,0,0,0,0,0,0,0,0
470047,1,1,0,0,0,0,0,0,0,0,0,0
470047,2,1,36,0,0,0,0,0,0,0,7,0
470048,1,1,0,0,0,0,0,0,0,0,0,0
470048,2,1,0,0,0,16,0,0,0,0,0,0
470049,0,1,0,0,0,0,0,0,0,0,0,27
470049,2,1,0,0,16,0,0,0,0,0,0,0
470050,1,1,0,0,0,0,0,0,0,0,0,4
470050,2,1,0,0,0,0,0,0,0,0,0,0
470051,1,1,0,0,0,0,0,0,0,0,0,0
470052,1,1,0,0,0,0,0,0,0,0,0,0
470052,2,1,0,0,0,0,0,0,0,0,0,0
470053,1,1,10,0,16,0,0,8,0,0,0,0
470055,1,1,0,0,0,0,0,0,0,0,0,0
470055,2,1,3,3,3,3,3,3,3,3,3,3
470056,1,1,0,0,0,0,0,0,0,0,0,0
470056,2,1,0,0,0,0,0,0,0,0,0,0
470057,0,1,32,32,32,32,32,32,32,32,32,32
470057,1,1,8,29,0,5,11,0,17,0,0,0
470058,1,1,0,0,0,0,0,0,0,0,0,0
470058,2,1,0,0,0,10,0,0,0,0,0,0
470059,1,1,0,0,0,0,0,23,0,0,0,6
470060,0,1,0,0,0,0,0,0,0,0,0,0
470060,1,1,0,0,0,0,0,0,0,0,0,0
470061,0,1,0,24,0,0,0,26,14,0,0,33
470061,1,1,0,0,0,0,0,0,0,0,0,0
470062,0,1,0,0,0,0,0,0,0,0,0,0
470062,1,1,0,0,0,0,0,0,0,0,0,0
470063,1,1,0,0,0,0,0,0,0,0,0,0
470064,1,1,0,0,0,0,0,0,0,0,0,0
470065,1,1,0,0,0,0,0,0,0,31,15,10
470066,1,1,0,0,0,0,0,0,0,0,0,0
470066,2,1,0,0,0,0,0,0,0,0,0,0
470067,0,1,15,23,26,5,22,28,14,18,20,16
470067,1,1,0,0,0,0,0,0,0,0,12,0
470068,0,1,9,0,0,43,0,0,0,11,0,32
470068,1,1,0,0,0,0,0,0,0,0,0,19
470069,1,1,0,0,0,0,0,0,0,0,0,0
470070,0,1,0,0,0,0,19,0,0,0,0,0
470070,1,1,0,0,0,0,0,0,0,0,0,0
470071,1,1,0,0,0,0,0,0,0,0,0,0
470071,2,1,0,0,0,0,0,0,0,0,0,0
470072,1,1,0,0,0,0,0,0,0,0,0,0
470073,1,1,0,0,0,0,0,0,0,0,0,0
470073,2,1,0,8,0,0,0,0,0,8,0,0
470074,0,1,19,19,19,19,19,19,19,19,19,19
470074,1,1,0,0,0,0,0,0,0,0,0,0
470074,2,1,0,0,0,22,0,0,0,0,0,10
470075,1,1,0,0,0,0,0,0,0,0,0,0
470076,1,1,0,0,0,0,0,0,0,0,0,0
470077,1,1,0,0,0,0,0,0,0,0,0,0
470077,2,1,0,0,0,0,0,0,0,0,0,0
470078,1,1,0,0,0,0,0,0,0,0,0,0
470078,2,1,0,0,0,0,0,0,0,0,0,0
470079,1,1,0,0,0,0,0,0,0,0,0,0
470079,2,1,0,0,0,0,0,0,0,0,0,0
470081,1,1,8,0,0,25,0,0,0,20,20,29
470082,1,1,0,7,0,6,0,0,0,0,0,24
470084,1,1,0,0,0,0,0,0,0,0,0,0
470085,1,1,0,0,0,0,0,0,0,0,0,0
470086,1,1,0,0,0,0,0,0,0,0,0,0
470086,2,1,0,0,0,0,0,0,0,0,0,0
470086,3,1,0,0,0,0,0,0,0,0,0,0
470087,1,1,0,0,0,0,0,0,0,0,0,0
470087,2,1,0,0,0,0,0,0,0,0,0,0
470088,0,1,16,16,16,16,16,16,16,16,16,16
470088,1,1,0,0,0,0,0,0,0,0,0,0
470089,1,1,0,0,28,0,19,0,0,9,0,0
470090,1,1,0,0,0,0,0,0,0,0,0,0
470090,2,1,0,0,0,0,0,0,0,0,0,0
470091,0,1,0,42,8,0,0,0,0,0,0,0
470091,1,1,0,0,0,0,0,11,0,0,0,21
470092,1,1,0,0,33,0,0,15,0,0,0,0
470092,2,1,0,0,0,0,14,9,0,0,0,18
470093,1,1,0,0,0,0,0,0,0,0,0,0
470093,2,1,0,0,0,0,0,0,0,0,0,0
470093,3,1,0,0,0,0,0,0,0,0,0,0
470094,0,1,0,0,0,0,0,0,0,0,0,0
470094,1,1,8,8,8,8,8,8,8,8,8,8
470095,0,1,0,0,0,0,0,0,0,0,0,0
470095,1,1,10,10,10,10,10,10,10,10,10,10
470096,1,1,0,0,0,0,0,0,0,0,0,0
470097,1,1,0,0,0,0,0,0,0,0,0,0
470097,2,1,12,12,12,12,12,12,12,12,12,12
470098,1,1,0,0,0,12,0,0,0,22,0,0
470098,2,1,0,0,0,0,0,0,0,0,0,0
470099,1,1,0,0,0,0,0,0,0,0,0,0
470099,2,1,0,0,0,0,0,0,0,0,0,0
470100,1,1,20,19,0,0,0,23,0,16,7,0
470100,2,1,4,0,20,0,23,0,0,0,14,21
470101,1,1,0,0,0,0,0,0,0,0,0,0
470102,1,1,0,0,0,0,0,0,0,0,0,0
470102,2,1,0,0,0,0,0,0,0,0,0,0
470103,1,1,7,0,0,0,0,0,0,0,0,0
470104,1,1,0,0,0,0,21,0,0,0,20,0
470104,2,1,0,0,0,0,0,0,0,0,0,0
470105,1,1,0,0,0,0,0,0,0,0,0,0
470105,2,1,0,0,0,0,0,0,0,0,0,0
470105,3,1,0,0,0,0,0,0,0,0,0,0
470106,0,1,24,24,24,24,24,24,24,24,24,24
470106,1,1,0,0,14,0,0,0,0,0,0,0
470107,1,1,0,0,16,0,0,0,0,7,0,4
470107,2,1,0,0,0,0,0,0,0,0,0,0
470107,3,1,0,0,0,0,0,0,0,0,0,0
470107,4,1,0,0,0,0,0,0,0,0,0,0
470108,1,1,0,0,0,19,0,0,0,0,0,0
470108,2,1,0,0,0,0,0,0,0,0,0,0
470109,1,1,19,19,19,19,19,19,19,19,19,19
470109,2,1,0,0,0,0,0,0,0,0,0,0
470110,1,1,0,0,0,0,0,0,0,0,0,0
470111,0,1,0,0,0,0,0,0,0,0,0,0
470111,1,1,0,0,0,0,0,0,0,0,0,0
470112,1,1,0,0,0,0,0,0,0,0,0,0
470112,2,1,0,8,14,0,7,0,0,0,0,0
470112,3,1,0,0,0,13,0,0,0,0,0,0
470112,4,1,0,0,0,0,0,0,0,0,0,0
470113,1,1,0,0,0,0,0,0,0,0,0,0
470113,2,1,0,0,0,0,0,0,0,0,0,0
470114,1,1,31,31,31,31,31,31,31,31,31,31
470115,1,1,0,0,0,0,0,0,0,0,0,0
470116,1,1,0,0,0,0,0,10,0,0,0,0
470117,1,1,0,0,0,0,13,0,0,0,0,0
470117,2,1,21,11,0,0,8,0,11,6,15,0
470118,1,1,21,13,19,25,0,0,11,3,14,21
470119,1,1,15,15,15,15,15,15,15,15,15,15
470119,2,1,0,0,0,0,0,0,0,0,0,0
470120,0,1,0,0,0,0,0,0,0,0,0,0
470120,1,1,0,6,0,0,0,0,0,0,0,0
470121,1,1,0,0,0,0,0,0,0,0,0,0
470121,2,1,0,0,0,0,0,0,0,0,0,0
470122,1,1,0,0,0,0,0,0,0,0,0,0
470122,2,1,22,22,22,22,22,22,22,22,22,22
470123,0,1,9,9,9,9,9,9,9,9,9,9
470123,1,1,0,0,0,0,0,0,0,0,0,0
470124,1,1,0,0,0,0,0,0,0,0,0,0
470125,1,1,0,0,0,0,0,0,0,0,0,0
470126,1,1,0,17,0,0,2,0,7,5,10,0
470127,1,1,26,26,26,26,26,26,26,26,26,26
470127,2,1,0,0,0,0,0,0,0,0,0,0
470128,1,1,0,0,0,0,0,0,23,0,0,0
470129,1,1,0,0,0,0,0,0,0,0,0,0
470129,2,1,0,0,0,0,0,0,0,0,0,0
470130,1,1,12,12,12,12,12,12,12,12,12,12
470130,2,1,0,0,0,17,0,0,0,0,0,0
470131,0,1,0,0,0,0,0,0,0,0,0,0
470131,1,1,0,0,0,0,0,0,0,0,0,0
470132,1,1,13,13,13,13,13,13,13,13,13,13
470133,1,1,7,7,7,7,7,7,7,7,7,7
470134,0,1,0,0,0,11,36,23,0,0,0,0
470134,1,1,0,0,0,0,0,0,0,0,0,0
470135,1,1,0,0,0,0,0,0,0,0,0,0
470135,2,1,0,0,0,0,0,0,0,0,0,0
470136,1,1,21,21,21,21,21,21,21,21,21,21
470136,2,1,0,33,0,0,0,0,0,0,0,0
470137,1,1,15,15,15,15,15,15,15,15,15,15
470137,2,1,0,0,0,0,0,0,0,0,0,0
470138,0,1,0,0,0,0,0,0,0,0,0,0
470138,1,1,7,7,7,7,7,7,7,7,7,7
470139,1,1,0,0,0,0,0,0,0,0,0,0
470140,1,1,19,0,0,0,0,12,0,0,0,20
470140,2,1,0,0,0,0,0,0,0,0,0,0
470140,3,1,0,0,0,22,15,0,0,0,0,0
470142,1,1,12,12,12,12,12,12,12,12,12,12
470142,2,1,0,0,0,0,0,0,0,0,0,0
470143,0,1,0,0,0,0,0,0,3,0,0,0
470143,1,1,0,0,0,16,0,0,0,0,0,0
470144,1,1,0,0,19,15,0,0,0,0,35,0
470145,1,1,0,0,0,0,0,0,0,0,0,0
470145,2,1,0,0,0,0,0,0,0,0,0,0
470146,1,1,0,0,0,0,0,0,0,0,0,0
470146,2,1,0,0,0,0,0,0,0,0,0,0
470147,0,1,35,35,35,35,35,35,35,35,35,35
470147,1,1,0,0,0,0,0,0,0,0,0,0
470148,1,1,0,0,0,0,0,11,0,0,0,0
470149,1,1,0,0,0,0,0,0,0,0,0,0
470149,2,1,0,0,0,0,0,0,0,0,0,0
470150,1,1,0,0,0,0,0,0,0,31,0,0
470150,2,1,0,0,0,0,0,0,0,0,0,0
470151,1,1,0,0,0,0,0,0,0,0,0,0
470152,1,1,19,19,19,19,19,19,19,19,19,19
470153,1,1,0,0,0,0,0,0,0,0,0,0
470154,1,1,7,7,7,7,7,7,7,7,7,7
470155,1,1,0,0,0,17,5,0,12,0,0,0
470155,2,1,0,0,0,23,0,0,0,0,0,0
470156,0,1,0,0,2,7,0,0,2,0,0,19
470156,1,1,0,0,0,0,0,0,0,0,19,0
470156,2,1,21,7,18,13,8,11,9,7,0,14
470157,1,1,23,23,23,23,23,23,23,23,23,23
470158,1,1,0,0,0,0,0,0,0,0,0,0
470158,2,1,0,0,0,0,0,0,0,0,0,0
470159,0,1,0,0,0,0,0,0,0,0,0,0
470159,1,1,0,0,0,0,0,0,0,0,0,0
470160,1,1,24,24,24,24,24,24,24,24,24,24
470160,2,1,0,0,0,0,0,0,0,0,0,0
470161,1,1,15,15,15,15,15,15,15,15,15,15
470162,1,1,0,0,0,17,0,0,17,0,0,0
470163,1,1,0,0,0,0,0,0,0,0,0,0
470163,2,1,0,0,0,19,0,0,0,0,0,0
470164,1,1,24,24,24,24,24,24,24,24,24,24
470165,1,1,0,0,0,0,0,0,0,0,0,0
470165,2,1,0,0,0,0,0,0,0,0,0,0
470166,1,1,0,0,0,0,0,0,0,0,0,0
470166,2,1,0,0,0,0,0,0,0,0,0,0
470167,0,1,0,0,0,0,0,0,0,0,0,0
470167,1,1,0,0,0,0,0,0,0,0,0,0
470168,1,1,0,0,0,0,0,0,0,0,0,0
470169,1,1,21,21,21,21,21,21,21,21,21,21
470169,2,1,0,0,0,0,0,0,0,0,0,4
470170,1,1,0,0,0,0,0,0,0,0,0,0
470170,2,1,0,0,0,0,0,0,0,0,0,0
470171,1,1,0,0,0,0,0,0,0,0,0,0
470172,1,1,19,19,19,19,19,19,19,19,19,19
470173,1,1,15,15,15,15,15,15,15,15,15,15
470173,2,1,0,0,0,0,0,0,0,0,0,0
470174,1,1,0,0,0,0,0,0,0,0,0,0
470174,2,1,7,0,0,0,0,0,0,0,0,0
470174,3,1,0,0,0,0,0,0,0,0,0,0
470175,1,1,0,0,0,0,0,0,0,0,0,0
470175,2,1,0,0,4,0,0,0,0,0,0,0
470176,1,1,13,13,13,13,13,13,13,13,13,13
470176,2,1,0,0,0,0,0,0,0,0,9,0
470176,3,1,0,0,0,0,0,0,0,0,0,0
470176,4,1,0,0,0,0,0,0,0,0,11,0
470176,5,1,0,0,0,0,0,0,0,0,16,0
470177,1,1,8,8,8,8,8,8,8,8,8,8
470177,2,1,0,0,0,0,0,0,0,0,0,0
470178,1,1,0,0,0,0,0,0,0,0,0,0
470178,2,1,15,0,0,0,0,0,33,0,0,27
470179,1,1,53,53,53,53,53,53,53,53,53,53
470179,2,1,10,10,10,10,10,10,10,10,10,10
470180,1,1,0,0,0,0,0,0,0,0,0,0
470180,2,1,0,0,0,0,0,0,0,0,0,0
470181,1,1,1,1,1,1,1,1,1,1,1,1
470181,2,1,0,0,0,0,0,0,0,0,0,0
470182,1,1,0,0,0,0,0,0,0,35,0,0
470183,1,1,0,0,0,32,5,0,0,0,0,0
470184,0,1,0,0,29,0,0,22,0,0,0,0
470184,1,1,0,0,0,0,0,0,0,0,0,0
470185,1,1,28,28,28,28,28,28,28,28,28,28
470185,2,1,0,0,0,0,9,0,26,0,0,0
470186,1,1,0,0,11,0,0,0,3,0,0,20
470186,2,1,0,0,0,0,0,0,0,0,0,0
470188,1,1,0,0,0,0,0,0,0,0,11,0
470189,1,1,0,0,0,0,0,0,0,17,0,13
470190,1,1,0,0,0,0,0,0,0,0,0,0
470191,1,1,0,0,0,0,0,0,0,0,0,0
470191,2,1,0,0,0,0,19,0,0,0,0,0
470192,1,1,0,0,0,0,0,0,0,0,0,0
470193,1,1,27,27,27,27,27,27,27,27,27,27
470194,1,1,14,0,0,0,0,0,0,0,0,0
470194,2,1,0,0,0,0,0,0,0,0,0,0
470195,1,1,0,0,0,0,0,0,0,0,0,0
470195,2,1,0,0,0,0,0,0,0,0,0,0
470196,1,1,10,10,10,10,10,10,10,10,10,10
470197,1,1,0,0,0,0,0,0,0,11,0,0
