STATE,STATENAME,ST_CASE,VEH_NO,PER_NO,NMCC,NMCCNAME
32,Nevada,320182,0,1,2,Failure to Yield Right-Of-Way
32,Nevada,320182,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
32,Nevada,320184,0,1,2,Failure to Yield Right-Of-Way
32,Nevada,320184,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
32,Nevada,320196,0,1,2,Failure to Yield Right-Of-Way
32,Nevada,320196,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
32,Nevada,320196,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
32,Nevada,320201,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
32,Nevada,320204,0,1,0,None Noted
32,Nevada,320205,0,1,2,Failure to Yield Right-Of-Way
32,Nevada,320205,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
32,Nevada,320205,0,1,6,"Inattentive (Talking, Eating, Etc.)"
32,Nevada,320213,0,1,2,Failure to Yield Right-Of-Way
32,Nevada,320213,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
32,Nevada,320220,0,1,0,None Noted
32,Nevada,320220,0,2,0,None Noted
32,Nevada,320224,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
32,Nevada,320224,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
32,Nevada,320227,0,1,2,Failure to Yield Right-Of-Way
32,Nevada,320227,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
32,Nevada,320227,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
32,Nevada,320229,0,1,0,None Noted
32,Nevada,320238,0,1,7,Improper Turn/Merge
32,Nevada,320242,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
32,Nevada,320242,0,1,9,Wrong-Way Riding or Walking
32,Nevada,320242,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
32,Nevada,320248,0,1,0,None Noted
32,Nevada,320248,0,2,0,None Noted
32,Nevada,320248,0,3,0,None Noted
32,Nevada,320248,0,4,0,None Noted
32,Nevada,320248,0,5,0,None Noted
32,Nevada,320248,0,6,0,None Noted
32,Nevada,320248,0,7,0,None Noted
32,Nevada,320250,0,1,0,None Noted
32,Nevada,320250,0,2,0,None Noted
32,Nevada,320250,0,3,0,None Noted
32,Nevada,320251,0,1,2,Failure to Yield Right-Of-Way
32,Nevada,320251,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
32,Nevada,320252,0,1,2,Failure to Yield Right-Of-Way
32,Nevada,320252,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
32,Nevada,320253,0,1,2,Failure to Yield Right-Of-Way
32,Nevada,320253,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
32,Nevada,320260,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
32,Nevada,320261,0,1,2,Failure to Yield Right-Of-Way
32,Nevada,320261,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
32,Nevada,320269,0,1,0,None Noted
32,Nevada,320271,0,1,9,Wrong-Way Riding or Walking
32,Nevada,320272,0,1,0,None Noted
32,Nevada,320273,0,1,2,Failure to Yield Right-Of-Way
32,Nevada,320273,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
32,Nevada,320273,0,1,11,"Dash - Run, No Visual Obstruction Noted"
32,Nevada,320274,0,1,0,None Noted
32,Nevada,320289,0,1,11,"Dash - Run, No Visual Obstruction Noted"
32,Nevada,320290,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
32,Nevada,320293,0,1,2,Failure to Yield Right-Of-Way
32,Nevada,320293,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
32,Nevada,320296,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
32,Nevada,320298,0,1,2,Failure to Yield Right-Of-Way
32,Nevada,320298,0,1,6,"Inattentive (Talking, Eating, Etc.)"
32,Nevada,320298,0,1,7,Improper Turn/Merge
33,New Hampshire,330001,0,1,2,Failure to Yield Right-Of-Way
33,New Hampshire,330002,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
33,New Hampshire,330002,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
33,New Hampshire,330012,0,1,6,"Inattentive (Talking, Eating, Etc.)"
33,New Hampshire,330012,0,1,9,Wrong-Way Riding or Walking
33,New Hampshire,330014,0,1,0,None Noted
33,New Hampshire,330019,0,1,0,None Noted
33,New Hampshire,330020,0,1,2,Failure to Yield Right-Of-Way
33,New Hampshire,330022,0,1,0,None Noted
33,New Hampshire,330023,0,1,0,None Noted
33,New Hampshire,330036,0,1,0,None Noted
33,New Hampshire,330046,0,1,2,Failure to Yield Right-Of-Way
33,New Hampshire,330046,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
33,New Hampshire,330060,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
33,New Hampshire,330062,0,1,2,Failure to Yield Right-Of-Way
33,New Hampshire,330080,0,1,9,Wrong-Way Riding or Walking
33,New Hampshire,330089,0,1,0,None Noted
33,New Hampshire,330093,0,1,2,Failure to Yield Right-Of-Way
33,New Hampshire,330095,0,1,99,Reported as Unknown
33,New Hampshire,330097,0,1,1,Dart-Out - Visual Obstruction Noted
33,New Hampshire,330097,0,1,2,Failure to Yield Right-Of-Way
33,New Hampshire,330097,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
33,New Hampshire,330097,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
33,New Hampshire,330097,0,2,1,Dart-Out - Visual Obstruction Noted
33,New Hampshire,330097,0,2,2,Failure to Yield Right-Of-Way
33,New Hampshire,330097,0,2,12,Improper Crossing of Roadway or Intersection (Jaywalking)
33,New Hampshire,330097,0,2,19,"Not Visible (Dark clothing, No Lighting, etc.)"
33,New Hampshire,330098,0,1,0,None Noted
34,New Jersey,340001,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340011,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340011,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340011,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340012,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340012,0,1,6,"Inattentive (Talking, Eating, Etc.)"
34,New Jersey,340012,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340012,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340013,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340013,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340014,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340014,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340015,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340015,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340015,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340017,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340018,0,1,9,Wrong-Way Riding or Walking
34,New Jersey,340018,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340022,0,1,0,None Noted
34,New Jersey,340023,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340023,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340023,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340027,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340027,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340028,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340028,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
34,New Jersey,340028,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340028,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340029,0,1,9,Wrong-Way Riding or Walking
34,New Jersey,340029,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340033,0,1,0,None Noted
34,New Jersey,340035,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340035,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340043,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340043,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
34,New Jersey,340046,0,1,0,None Noted
34,New Jersey,340048,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340048,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
34,New Jersey,340048,0,1,11,"Dash - Run, No Visual Obstruction Noted"
34,New Jersey,340048,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340049,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340053,0,1,0,None Noted
34,New Jersey,340057,0,1,0,None Noted
34,New Jersey,340059,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340059,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340059,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340060,0,1,21,Other (Specify:)
34,New Jersey,340063,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340063,0,1,11,"Dash - Run, No Visual Obstruction Noted"
34,New Jersey,340063,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340067,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340067,0,1,9,Wrong-Way Riding or Walking
34,New Jersey,340067,0,1,10,Riding on Wrong Side of Road
34,New Jersey,340069,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340069,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340069,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340070,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340070,0,1,9,Wrong-Way Riding or Walking
34,New Jersey,340070,0,1,11,"Dash - Run, No Visual Obstruction Noted"
34,New Jersey,340070,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340073,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340073,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340073,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340076,0,1,9,Wrong-Way Riding or Walking
34,New Jersey,340078,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340078,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340078,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340081,0,1,0,None Noted
34,New Jersey,340087,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340087,0,1,6,"Inattentive (Talking, Eating, Etc.)"
34,New Jersey,340087,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340088,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
34,New Jersey,340088,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340089,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340089,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340090,0,1,21,Other (Specify:)
34,New Jersey,340092,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340094,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340095,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340096,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340096,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340098,0,1,0,None Noted
34,New Jersey,340100,0,1,21,Other (Specify:)
34,New Jersey,340104,0,1,0,None Noted
34,New Jersey,340105,0,1,0,None Noted
34,New Jersey,340107,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340107,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340108,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340108,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340109,0,1,0,None Noted
34,New Jersey,340114,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340114,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340115,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340117,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340117,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340117,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340118,0,1,0,None Noted
34,New Jersey,340122,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340122,0,1,11,"Dash - Run, No Visual Obstruction Noted"
34,New Jersey,340122,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340125,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340125,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
34,New Jersey,340125,0,1,9,Wrong-Way Riding or Walking
34,New Jersey,340129,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340129,0,1,11,"Dash - Run, No Visual Obstruction Noted"
34,New Jersey,340129,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340133,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340133,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340133,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340136,0,1,5,Entering/Exiting Parked or Stopped Vehicle
34,New Jersey,340136,0,1,6,"Inattentive (Talking, Eating, Etc.)"
34,New Jersey,340141,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340141,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340143,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340143,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340145,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340145,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
34,New Jersey,340146,0,1,6,"Inattentive (Talking, Eating, Etc.)"
34,New Jersey,340146,0,1,9,Wrong-Way Riding or Walking
34,New Jersey,340146,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340147,0,1,9,Wrong-Way Riding or Walking
34,New Jersey,340147,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340148,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340148,0,1,6,"Inattentive (Talking, Eating, Etc.)"
34,New Jersey,340148,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340150,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340150,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
34,New Jersey,340150,0,1,6,"Inattentive (Talking, Eating, Etc.)"
34,New Jersey,340150,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340151,0,1,6,"Inattentive (Talking, Eating, Etc.)"
34,New Jersey,340153,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
34,New Jersey,340153,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340154,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340154,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
34,New Jersey,340154,0,1,6,"Inattentive (Talking, Eating, Etc.)"
34,New Jersey,340155,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340155,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
34,New Jersey,340156,0,1,0,None Noted
34,New Jersey,340158,0,1,99,Reported as Unknown
34,New Jersey,340159,0,1,0,None Noted
34,New Jersey,340168,0,1,6,"Inattentive (Talking, Eating, Etc.)"
34,New Jersey,340168,0,1,9,Wrong-Way Riding or Walking
34,New Jersey,340168,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340170,0,1,21,Other (Specify:)
34,New Jersey,340172,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
34,New Jersey,340175,0,1,0,None Noted
34,New Jersey,340177,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
34,New Jersey,340186,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340186,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340186,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340190,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340190,0,1,11,"Dash - Run, No Visual Obstruction Noted"
34,New Jersey,340190,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340196,0,1,0,None Noted
34,New Jersey,340196,0,2,0,None Noted
34,New Jersey,340206,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340206,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340209,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340209,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
34,New Jersey,340210,0,1,0,None Noted
34,New Jersey,340214,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340215,0,1,0,None Noted
34,New Jersey,340221,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340223,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340223,0,1,6,"Inattentive (Talking, Eating, Etc.)"
34,New Jersey,340223,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340226,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340232,0,1,0,None Noted
34,New Jersey,340236,0,1,0,None Noted
34,New Jersey,340238,0,1,5,Entering/Exiting Parked or Stopped Vehicle
34,New Jersey,340239,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340240,0,1,0,None Noted
34,New Jersey,340241,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340241,0,1,11,"Dash - Run, No Visual Obstruction Noted"
34,New Jersey,340241,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340243,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340243,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340245,0,1,0,None Noted
34,New Jersey,340246,0,1,0,None Noted
34,New Jersey,340247,0,1,0,None Noted
34,New Jersey,340249,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340249,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340249,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340253,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340260,0,1,18,"Operating in other Erratic, Reckless, Careless or Negligent Manner"
34,New Jersey,340263,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340263,0,1,6,"Inattentive (Talking, Eating, Etc.)"
34,New Jersey,340263,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340264,0,1,21,Other (Specify:)
34,New Jersey,340265,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340265,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340275,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340275,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
34,New Jersey,340275,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340276,0,1,0,None Noted
34,New Jersey,340289,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340290,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340290,0,1,6,"Inattentive (Talking, Eating, Etc.)"
34,New Jersey,340290,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340291,0,1,9,Wrong-Way Riding or Walking
34,New Jersey,340292,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340292,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340297,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340310,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340310,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340316,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340316,0,1,11,"Dash - Run, No Visual Obstruction Noted"
34,New Jersey,340316,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340325,0,1,9,Wrong-Way Riding or Walking
34,New Jersey,340325,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
34,New Jersey,340327,0,1,0,None Noted
34,New Jersey,340329,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340329,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340330,0,1,9,Wrong-Way Riding or Walking
34,New Jersey,340333,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
34,New Jersey,340342,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340342,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340343,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340343,0,1,11,"Dash - Run, No Visual Obstruction Noted"
34,New Jersey,340343,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
34,New Jersey,340345,0,1,2,Failure to Yield Right-Of-Way
34,New Jersey,340345,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
